净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,annual_return,CAGR,net_return,index_peers,positive_comp,negative_comp,industry_peers,comp_1,excess_return,rolling_mean,comp_mean,rolling_SR,excess_SR,drawdown_duration,drawdown_amount,underwater,alpha,beta,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,excess_vol,comp_vol
2017-03-03,1.107,1.107,,暂停申购,暂停赎回,,-0.0009025270758123982,,0.0,-0.0009425270758123982,0,0,0,0,2.0439999103546143,0.004934089634662908,,1.9844120035171509,,,0,0.0,-0.9838998211091545,0.0,0.0,11.03,19.69,,,,,0.19386228390842192
2017-03-10,1.109,1.109,,暂停申购,暂停赎回,,0.0018066847335140857,,0.0,0.0017666847335140855,0,0,0,0,2.059999942779541,-0.0060211201229698474,,1.990100004196167,,,0,0.0,-0.8050089445438592,0.0,0.0,11.03,19.69,,,,,0.1716885895075043
2017-03-17,1.11,1.11,,暂停申购,暂停赎回,,0.0009017132551849549,,0.0,0.0008617132551849549,0,0,0,0,2.071000099182129,-0.004438168641969664,,1.9952460041046143,,,0,0.0,-0.7155635062612015,0.0,0.0,11.03,19.69,,,,,0.17171582245922348
2017-03-24,1.126,1.126,,暂停申购,暂停赎回,,0.014414414414414267,,0.0,0.014374414414414267,0,0,0,0,2.124500036239624,-0.01141848490733044,,2.000970004081726,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1696677105537345
2017-03-31,1.124,1.124,,暂停申购,暂停赎回,,-0.001776198934280493,,0.0,-0.001816198934280493,0,0,0,0,2.0824999809265137,0.01799318426020069,,2.00431400346756,,,0,0.0,-0.17761989342804455,0.0,0.0,11.03,19.69,,,,,0.16441706331213513
2017-04-07,1.128,1.128,,暂停申购,暂停赎回,,0.003558718861209842,,0.0,0.003518718861209842,0,0,0,0,2.127000093460083,-0.017809882791199882,,2.006632004261017,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.16473328361059913
2017-04-14,1.125,1.125,,暂停申购,暂停赎回,,-0.0026595744680849576,,0.0,-0.0026995744680849577,0,0,0,0,2.0924999713897705,0.013560510418789473,,2.009908003807068,,,0,0.0,-0.26595744680850125,0.0,0.0,11.03,19.69,,,,,0.16037139709847065
2017-04-21,1.137,1.137,,暂停申购,暂停赎回,,0.010666666666666602,,0.0,0.010626666666666602,0,0,0,0,2.088500022888184,0.01257823109021583,,2.012664004325867,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.15841889035883405
2017-04-28,1.136,1.136,,暂停申购,暂停赎回,,-0.0008795074758136678,,0.0,-0.0009195074758136678,0,0,0,0,2.069999933242798,0.00797856743088532,,2.014668004989624,,,0,0.0,-0.08795074758136436,0.0,0.0,11.03,19.69,,,,,0.15857347440638545
2017-05-05,1.137,1.137,,暂停申购,暂停赎回,,0.0008802816901409827,,0.0,0.0008402816901409827,0,0,0,0,2.032999992370605,0.01875464983769448,,2.0173820052146914,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.15546577550313948
2017-05-12,1.139,1.139,,暂停申购,暂停赎回,,0.0017590149516271136,,0.0,0.0017190149516271135,0,0,0,0,1.9989999532699585,0.01848308737083082,,2.019068004608154,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1557762614253343
2017-05-19,1.148,1.148,,暂停申购,暂停赎回,,0.007901668129938422,,0.0,0.007861668129938422,0,0,0,0,2.0309998989105225,-0.008106309052961835,,2.021958005905151,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1533145660116146
2017-05-26,1.149,1.149,,暂停申购,暂停赎回,,0.0008710801393729817,,0.0,0.0008310801393729817,0,0,0,0,2.0460000038146973,-0.006514496251950996,,2.02563800573349,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.15367056416229094
2017-06-02,1.152,1.152,,暂停申购,暂停赎回,,0.0026109660574411553,,0.0,0.002570966057441155,0,0,0,0,2.0445001125335693,0.0033440507487076943,,2.0280300064086916,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.15326858937212476
2017-06-05,1.152,1.152,0.00%,开放申购,开放赎回,,0.0,,0.0,-4e-05,0,0,0,0,2.0425000190734863,0.0009782799461940384,,2.0287420063018797,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.15313260255836636
2017-06-06,1.157,1.157,0.43%,开放申购,开放赎回,,0.004340277777777901,,0.0,0.004300277777777901,0,0,0,0,2.0625,-0.005451634457104726,,2.0295880064964296,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.15322525555678265
2017-06-07,1.163,1.163,0.52%,开放申购,开放赎回,,0.005185825410544576,,0.0,0.0051458254105445755,0,0,0,0,2.1059999465942383,-0.015905057786661958,,2.030616006374359,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1545965183760861
2017-06-08,1.172,1.172,0.77%,开放申购,开放赎回,,0.007738607050730817,,0.0,0.007698607050730817,0,0,0,0,2.115999937057495,0.0029902733770150736,,2.031684006214142,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.15465189878942587
2017-06-09,1.175,1.175,0.26%,开放申购,开放赎回,,0.0025597269624575425,,0.0,0.0025197269624575424,0,0,0,0,2.127000093460083,-0.002638834819110647,,2.032786006450653,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1547188122650132
2017-06-12,1.175,1.175,0.00%,开放申购,开放赎回,,0.0,,0.0,-4e-05,0,0,0,0,2.125,0.0009403353889041455,,2.033912006378174,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1546477154745842
2017-06-13,1.176,1.176,0.09%,开放申购,开放赎回,,0.0008510638297871687,,0.0,0.0008110638297871687,0,0,0,0,2.15149998664856,-0.011619518122476302,,2.034894006252289,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.15146852952351186
2017-06-14,1.168,1.168,-0.68%,开放申购,开放赎回,,-0.006802721088435382,,0.0,-0.006842721088435382,0,0,0,0,2.119999885559082,0.007838274163693981,,2.0357640056610107,,,0,0.0,-0.6802721088435384,0.0,0.0,11.03,19.69,,,,,0.152208854380958
2017-06-15,1.17,1.17,0.17%,开放申购,开放赎回,,0.001712328767123239,,0.0,0.001672328767123239,0,0,0,0,2.127500057220459,-0.0018254882452579668,,2.036624005794525,,,0,0.0,-0.5102040816326538,0.0,0.0,11.03,19.69,,,,,0.15216440216677823
2017-06-16,1.17,1.17,0.00%,开放申购,开放赎回,,0.0,,0.0,-4e-05,0,0,0,0,2.122499942779541,0.002350229991274655,,2.037286005496979,,,0,0.0,-0.5102040816326538,0.0,0.0,11.03,19.69,,,,,0.15045814104556599
2017-06-23,1.193,1.193,,暂停申购,暂停赎回,,0.01965811965811981,,0.0,0.019618119658119812,0,0,0,0,2.203000068664551,-0.018268913583440627,,2.042376006126404,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.14646510699066836
2017-06-30,1.2,1.2,,暂停申购,暂停赎回,,0.005867560771165126,,0.0,0.0058275607711651255,0,0,0,0,2.240000009536743,-0.010927691030448106,,2.0490360059738157,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.14601139972467211
2017-07-07,1.187,1.187,,暂停申购,暂停赎回,,-0.01083333333333325,,0.0,-0.01087333333333325,0,0,0,0,2.2239999771118164,-0.0036904617454729394,,2.0550780053138733,,,0,0.0,-1.0833333333333257,0.0,0.0,11.03,19.69,,,,,0.14521522385251892
2017-07-14,1.195,1.195,,暂停申购,暂停赎回,,0.006739679865206405,,0.0,0.006699679865206405,0,0,0,0,2.2230000495910645,0.007189287568013403,,2.060342004299164,,,0,0.0,-0.4166666666666581,0.0,0.0,11.03,19.69,,,,,0.1445558780742931
2017-07-21,1.201,1.201,,暂停申购,暂停赎回,,0.00502092050209213,,0.0,0.00498092050209213,0,0,0,0,2.2330000400543213,0.0005224993414194579,,2.0646460046768187,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.14715894568549234
2017-07-28,1.198,1.198,,暂停申购,暂停赎回,,-0.0024979184013322886,,0.0,-0.0025379184013322887,0,0,0,0,2.233999967575073,-0.002945713969095598,,2.068650004386902,,,0,0.0,-0.24979184013323188,0.0,0.0,11.03,19.69,,,,,0.1476017058026559
2017-08-04,1.191,1.191,,暂停申购,暂停赎回,,-0.005843071786310383,,0.0,-0.005883071786310383,0,0,0,0,2.2060000896453857,0.006690445821606161,,2.073002004623413,,,0,0.0,-0.8326394671107422,0.0,0.0,11.03,19.69,,,,,0.14747509878133258
2017-08-11,1.199,1.199,,暂停申购,暂停赎回,,0.0067170445004198776,,0.0,0.0066770445004198774,0,0,0,0,2.187000036239624,0.015329942339792124,,2.0783140044212343,,,0,0.0,-0.16652789342214844,0.0,0.0,11.03,19.69,,,,,0.14420131257557472
2017-08-18,1.207,1.207,,暂停申购,暂停赎回,,0.006672226855713115,,0.0,0.006632226855713115,0,0,0,0,2.249500036239624,-0.021905733347462597,,2.0835180053710936,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.14475308851271218
2017-08-25,1.207,1.207,,暂停申购,暂停赎回,,0.0,,0.0,-4e-05,0,0,0,0,2.2785000801086426,-0.012891773017037256,,2.08789000415802,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1398378789394109
2017-09-01,1.213,1.213,,暂停申购,暂停赎回,,0.004971002485501197,,0.0,0.004931002485501197,0,0,0,0,2.319999933242798,-0.013242669524629491,,2.0925480041503906,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.14039848844229852
2017-09-08,1.218,1.218,,暂停申购,暂停赎回,,0.004122011541632276,,0.0,0.0040820115416322755,0,0,0,0,2.338000059127808,-0.0036366636320563916,,2.098302005767822,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.14047630778827716
2017-09-15,1.221,1.221,,暂停申购,暂停赎回,,0.0024630541871921707,,0.0,0.0024230541871921706,0,0,0,0,2.3559999465942383,-0.005235785424105854,,2.10399800491333,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.13907590701714634
2017-09-22,1.229,1.229,,暂停申购,暂停赎回,,0.006552006552006606,,0.0,0.006512006552006606,0,0,0,0,2.365999937057495,0.002307528330471653,,2.110380005836487,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.13688299784364308
2017-09-29,1.241,1.241,,暂停申购,暂停赎回,,0.009764035801464566,,0.0,0.009724035801464566,0,0,0,0,2.376499891281128,0.005326185208496481,,2.1168840045928956,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1370120918675519
2017-10-13,1.258,1.258,,暂停申购,暂停赎回,,0.013698630136986134,,0.0,0.013658630136986134,0,0,0,0,2.4655001163482666,-0.023751497840575064,,2.125306004524231,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.13706884554158433
2017-10-20,1.27,1.27,,暂停申购,暂停赎回,,0.009538950715421324,,0.0,0.009498950715421324,0,0,0,0,2.447499990463257,0.016839751784403,,2.1331780042648316,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.13718707037888267
2017-10-27,1.29,1.29,,暂停申购,暂停赎回,,0.015748031496062964,,0.0,0.015708031496062966,0,0,0,0,2.5234999656677246,-0.01530405246741151,,2.1419200038909914,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.13646094668246705
2017-11-03,1.288,1.288,,暂停申购,暂停赎回,,-0.0015503875968991832,,0.0,-0.0015903875968991833,0,0,0,0,2.494999885559082,0.009743482225326616,,2.150650002479553,,,0,0.0,-0.15503875968992273,0.0,0.0,11.03,19.69,,,,,0.13673647904693434
2017-11-10,1.31,1.31,,暂停申购,暂停赎回,,0.017080745341614856,,0.0,0.017040745341614857,0,0,0,0,2.615999937057495,-0.03141627151147386,,2.1607600021362305,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.13814741984880421
2017-11-17,1.302,1.302,,暂停申购,暂停赎回,,-0.006106870229007688,,0.0,-0.006146870229007688,0,0,0,0,2.555000066757202,0.017211123566094,,2.1711160020828246,,,0,0.0,-0.6106870229007643,0.0,0.0,11.03,19.69,,,,,0.13912019022935407
2017-11-24,1.287,1.287,,暂停申购,暂停赎回,,-0.011520737327189057,,0.0,-0.011560737327189057,0,0,0,0,2.539499998092652,-0.0054541744075946585,,2.180834001541138,,,0,0.0,-1.7557251908397058,0.0,0.0,11.03,19.69,,,,,0.14819770386175843
2017-12-01,1.274,1.274,,暂停申购,暂停赎回,,-0.010101010101010055,,0.0,-0.010141010101010055,0,0,0,0,2.45199990272522,0.024354628974851522,,2.1878680009841918,,,0,0.0,-2.7480916030534392,0.0,0.0,11.03,19.69,,,,,0.15138439937805112
2017-12-08,1.286,1.286,,暂停申购,暂停赎回,,0.009419152276295195,,0.0,0.009379152276295195,0,0,0,0,2.450000047683716,0.010234753875333458,,2.1935380010604857,,,0,0.0,-1.832061068702293,0.0,0.0,11.03,19.69,,,,,0.153204576682505
2017-12-15,1.297,1.297,,暂停申购,暂停赎回,,0.008553654743390204,,0.0,0.008513654743390204,0,0,0,0,2.4649999141693115,0.002431260378632061,,2.2010179996490478,,,0,0.0,-0.9923664122137503,0.0,0.0,11.03,19.69,,,,,0.15401240352571824
2017-12-22,1.32,1.32,,暂停申购,暂停赎回,,0.017733230531997046,,0.0,0.017693230531997048,0,0,0,0,2.5190000534057617,-0.004173520428133459,,2.210320000171661,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1484954607261603
2017-12-29,1.313,1.313,,暂停申购,暂停赎回,,-0.005303030303030365,,0.0,-0.005343030303030365,0,0,0,0,2.507499933242798,-0.0007376790052344706,,2.220445999145508,,,0,0.0,-0.5303030303030395,0.0,0.0,11.03,19.69,,,,,0.1488817029689346
2017-12-31,1.313,1.313,,暂停申购,暂停赎回,,0.0,,0.0,-4e-05,0,0,0,0,,0.0,,,,,0,0.0,-0.5303030303030395,,,11.03,19.69,,,,,
2018-01-05,1.324,1.324,,暂停申购,暂停赎回,,0.008377760853008454,,0.0,0.008337760853008453,0,0,0,0,2.5804998874664307,-0.02073488368023635,,2.2298859992027285,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.14877508873733383
2018-01-12,1.335,1.335,,暂停申购,暂停赎回,,0.0083081570996979,,0.0,0.0082681570996979,0,0,0,0,2.635499954223633,-0.013005568595210848,,2.2424299993515016,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1482142583375383
2018-01-19,1.325,1.325,,暂停申购,暂停赎回,,-0.0074906367041198685,,0.0,-0.007530636704119869,0,0,0,0,2.619499921798706,-0.0014196700174062826,,2.255125998497009,,,0,0.0,-0.7490636704119861,0.0,0.0,11.03,19.69,,,,,0.14858006158117293
2018-01-26,1.342,1.342,,暂停申购,暂停赎回,,0.012830188679245458,,0.0,0.012790188679245458,0,0,0,0,2.684000015258789,-0.011792867394676332,,2.270229998588562,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.14692751203384943
2018-02-02,1.328,1.328,,暂停申购,暂停赎回,,-0.010432190760059634,,0.0,-0.010472190760059634,0,0,0,0,2.549000024795532,0.039865867993952975,,2.2824159994125366,,,0,0.0,-1.0432190760059625,0.0,0.0,11.03,19.69,,,,,0.1503365683123731
2018-02-09,1.286,1.286,,暂停申购,暂停赎回,,-0.031626506024096446,,0.0,-0.031666506024096444,0,0,0,0,2.2955000400543213,0.0678242520281892,,2.2908680000305175,,,0,0.0,-4.17287630402385,0.0,0.0,11.03,19.69,,,,,0.16296966154387316
2018-02-14,1.316,1.316,,暂停申购,暂停赎回,,0.023328149300155587,,0.0,0.02328814930015559,0,0,0,0,2.4179999828338623,-0.030037104736887255,,2.295430000305176,,,0,0.0,-1.937406855439645,0.0,0.0,11.03,19.69,,,,,0.166267999126504
2018-02-23,1.329,1.329,,暂停申购,暂停赎回,,0.009878419452887366,,0.0,0.009838419452887366,0,0,0,0,2.469000101089477,-0.011213441017617454,,2.2990660009384154,,,0,0.0,-0.9687034277198473,0.0,0.0,11.03,19.69,,,,,0.1674222538271033
2018-03-02,1.335,1.335,,暂停申购,暂停赎回,,0.004514672686230181,,0.0,0.004474672686230181,0,0,0,0,2.4755001068115234,0.0018820256809999325,,2.3077700004577637,,,0,0.0,-0.5216095380030061,0.0,0.0,11.03,19.69,,,,,0.16926532095537067
2018-03-09,1.351,1.351,,暂停申购,暂停赎回,,0.011985018726591745,,0.0,0.011945018726591745,0,0,0,0,2.5510001182556152,-0.018513873693710714,,2.3169000005722045,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.1708120946564009
2018-03-16,1.35,1.35,,暂停申购,暂停赎回,,-0.0007401924500369805,,0.0,-0.0007801924500369805,0,0,0,0,2.5225000381469727,0.010431927811615949,,2.326622000694275,,,0,0.0,-0.07401924500369286,0.0,0.0,11.03,19.69,,,,,0.17116613427064648
2018-03-23,1.338,1.338,,暂停申购,暂停赎回,,-0.008888888888888946,,0.0,-0.008928888888888946,0,0,0,0,2.375999927520752,0.04918845835025698,,2.3343640003204347,,,0,0.0,-0.9622501850481058,0.0,0.0,11.03,19.69,,,,,0.17462921186392175
2018-03-30,1.341,1.341,,暂停申购,暂停赎回,,0.0022421524663676085,,0.0,0.0022021524663676083,0,0,0,0,2.422499895095825,-0.01732854155448349,,2.340757999420166,,,0,0.0,-0.7401924500370108,0.0,0.0,11.03,19.69,,,,,0.17591173214072298
2018-04-04,1.343,1.343,,暂停申购,暂停赎回,,0.001491424310216205,,0.0,0.001451424310216205,0,0,0,0,2.3935000896453857,0.013462448750360623,,2.3442779998779297,,,0,0.0,-0.5921539600296086,0.0,0.0,11.03,19.69,,,,,0.1753338835928921
2018-04-13,1.339,1.339,,暂停申购,暂停赎回,,-0.0029784065524943726,,0.0,-0.0030184065524943727,0,0,0,0,2.38949990272522,-0.0013071357063093592,,2.3503459997177125,,,0,0.0,-0.8882309400444129,0.0,0.0,11.03,19.69,,,,,0.17470470343839703
2018-04-20,1.324,1.324,,暂停申购,暂停赎回,,-0.01120238984316646,,0.0,-0.01124238984316646,0,0,0,0,2.313499927520752,0.020603418191305733,,2.354651999473572,,,0,0.0,-1.998519615099921,0.0,0.0,11.03,19.69,,,,,0.17699589734072754
2018-04-27,1.322,1.322,,暂停申购,暂停赎回,,-0.0015105740181269312,,0.0,-0.0015505740181269313,0,0,0,0,2.2874999046325684,0.009727819629045675,,2.3590779991149904,,,0,0.0,-2.146558105107323,0.0,0.0,11.03,19.69,,,,,0.17976743624863223
2018-05-04,1.336,1.336,,暂停申购,暂停赎回,,0.010590015128593144,,0.0,0.010550015128593144,0,0,0,0,2.308500051498413,0.0014096226733559813,,2.361971999168396,,,0,0.0,-1.1102886750554914,0.0,0.0,11.03,19.69,,,,,0.17904501573540052
2018-05-11,1.35,1.35,,暂停申购,暂停赎回,,0.010479041916167775,,0.0,0.010439041916167775,0,0,0,0,2.373500108718872,-0.017677794025104276,,2.368041997909546,,,0,0.0,-0.07401924500365999,0.0,0.0,11.03,19.69,,,,,0.18059205152397423
2018-05-18,1.354,1.354,,暂停申购,暂停赎回,,0.002962962962963056,,0.0,0.002922962962963056,0,0,0,0,2.3945000171661377,-0.005884691338852166,,2.375773998737335,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.17909917349743684
2018-05-25,1.348,1.348,,暂停申购,暂停赎回,,-0.004431314623338234,,0.0,-0.004471314623338234,0,0,0,0,2.322499990463257,0.02563760422682404,,2.382697998046875,,,0,0.0,-0.44313146233382616,0.0,0.0,11.03,19.69,,,,,0.1788839596970073
2018-06-01,1.349,1.349,,暂停申购,暂停赎回,,0.0007418397626111073,,0.0,0.0007018397626111073,0,0,0,0,2.299999952316284,0.010429692610560815,,2.3883699979782103,,,0,0.0,-0.36927621861154636,0.0,0.0,11.03,19.69,,,,,0.18144603990591512
2018-06-04,1.355,1.355,0.44%,开放申购,开放赎回,,0.004447739065974732,,0.0,0.004407739065974732,0,0,0,0,2.321000099182129,-0.004682759760642918,,2.3894199981689455,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.18138633962456535
2018-06-05,1.362,1.362,0.52%,开放申购,开放赎回,,0.005166051660516757,,0.0,0.005126051660516757,0,0,0,0,2.359999895095825,-0.011636961802274026,,2.39067599773407,,,0,0.0,-0.0,0.0,0.0,11.03,19.69,,,,,0.18198977132274666
2018-06-06,1.359,1.359,-0.22%,开放申购,开放赎回,,-0.0022026431718062955,,0.0,-0.0022426431718062956,0,0,0,0,2.3545000553131104,0.00012779751768010605,,2.3918859977722167,,,0,0.0,-0.22026431718062514,0.0,0.0,11.03,19.69,,,,,0.18199923304704177
2018-06-07,1.355,1.355,-0.29%,开放申购,开放赎回,,-0.0029433406916851146,,0.0,-0.0029833406916851147,0,0,0,0,2.344000101089477,0.001516185312546381,,2.3931079978942873,,,0,0.0,-0.5139500734214478,0.0,0.0,11.03,19.69,,,,,0.18192743181891363
2018-06-08,1.355,1.355,0.00%,开放申购,开放赎回,,0.0,,0.0,-4e-05,0,0,0,0,2.319000005722046,0.010665569236030015,,2.394205997467041,,,0,0.0,-0.5139500734214478,0.0,0.0,11.03,19.69,,,,,0.18226199902924398
2018-06-11,1.354,1.354,-0.07%,开放申购,开放赎回,,-0.0007380073800736797,,0.0,-0.0007780073800736797,0,0,0,0,2.3239998817443848,-0.0028940556810662654,,2.3953319969177245,,,0,0.0,-0.5873715124816453,0.0,0.0,11.03,19.69,,,,,0.1822622089344722
2018-06-12,1.361,1.361,0.52%,开放申购,开放赎回,,0.005169867060561328,,0.0,0.005129867060561328,0,0,0,0,2.3550000190734863,-0.008169263277876038,,2.3965019969940187,,,0,0.0,-0.0734214390601975,0.0,0.0,11.03,19.69,,,,,0.18247654646910896
2018-06-13,1.358,1.358,-0.22%,开放申购,开放赎回,,-0.0022042615723731895,,0.0,-0.0022442615723731896,0,0,0,0,2.322499990463257,0.011596175093022576,,2.3973679971694946,,,0,0.0,-0.29368575624080634,0.0,0.0,11.03,19.69,,,,,0.18187700906847565
2018-06-14,1.353,1.353,-0.37%,开放申购,开放赎回,,-0.003681885125184192,,0.0,-0.0037218851251841923,0,0,0,0,2.3125,0.0006238158454591192,,2.3981539974212644,,,0,0.0,-0.6607929515418429,0.0,0.0,11.03,19.69,,,,,0.18188791433655566
2018-06-15,1.352,1.352,-0.07%,开放申购,开放赎回,,-0.0007390983000737927,,0.0,-0.0007790983000737927,0,0,0,0,2.2955000400543213,0.006612235730489968,,2.3988279972076416,,,0,0.0,-0.7342143906020403,0.0,0.0,11.03,19.69,,,,,0.18198990639382498
2018-06-22,1.341,1.341,,暂停申购,暂停赎回,,-0.008136094674556338,,0.0,-0.008176094674556338,0,0,0,0,2.1730000972747803,0.045229159362486615,,2.3995699968338013,,,0,0.0,-1.5418502202643107,0.0,0.0,11.03,19.69,,,,,0.18804476321819083
2018-06-29,1.334,1.334,,暂停申购,暂停赎回,,-0.005219985085756829,,0.0,-0.005259985085756829,0,0,0,0,2.13700008392334,0.011346978439274347,,2.3989279975891113,,,0,0.0,-2.0558002936857425,0.0,0.0,11.03,19.69,,,,,0.19153771225477761
2018-06-30,1.334,1.334,,暂停申购,暂停赎回,,0.0,,0.0,-4e-05,0,0,0,0,,0.0,,,,,0,0.0,-2.0558002936857425,,,11.03,19.69,,,,,
2018-07-06,1.316,1.316,,暂停申购,暂停赎回,,-0.013493253373313308,,0.0,-0.013533253373313308,0,0,0,0,2.025000095367432,0.038916659662481146,,2.3953339977264405,,,0,0.0,-3.377386196769444,0.0,0.0,11.03,19.69,,,,,0.1926010293246344
2018-07-13,1.344,1.344,,暂停申购,暂停赎回,,0.02127659574468077,,0.0,0.021236595744680772,0,0,0,0,2.134999990463257,-0.03304433754686342,,2.3929239978790284,,,0,0.0,-1.3215859030837018,0.0,0.0,11.03,19.69,,,,,0.19785911594356712
2018-07-20,1.341,1.341,,暂停申购,暂停赎回,,-0.0022321428571429047,,0.0,-0.002272142857142905,0,0,0,0,2.115999937057495,0.006667179620905017,,2.390757999420166,,,0,0.0,-1.5418502202643272,0.0,0.0,11.03,19.69,,,,,0.19813598594834453
2018-07-27,1.341,1.341,,暂停申购,暂停赎回,,0.0,,0.0,-4e-05,0,0,0,0,2.118000030517578,-0.0009452237805187558,,2.389452000617981,,,0,0.0,-1.5418502202643272,0.0,0.0,11.03,19.69,,,,,0.1965940590942855
2018-08-03,1.316,1.316,,暂停申购,暂停赎回,,-0.018642803877703118,,0.0,-0.018682803877703116,0,0,0,0,1.9464999437332156,0.0623298516054287,,2.3856979994773866,,,0,0.0,-3.3773861967694607,0.0,0.0,11.03,19.69,,,,,0.20107244900634877
2018-08-10,1.33,1.33,,暂停申购,暂停赎回,,0.010638297872340496,,0.0,0.010598297872340496,0,0,0,0,1.993499994277954,-0.01350763169526914,,2.380072000026703,,,0,0.0,-2.3494860499265813,0.0,0.0,11.03,19.69,,,,,0.20914165007323912
2018-08-17,1.306,1.306,,暂停申购,暂停赎回,,-0.018045112781954864,,0.0,-0.018085112781954862,0,0,0,0,1.8845000267028809,0.036632573642896626,,2.374401999950409,,,0,0.0,-4.111600587371518,0.0,0.0,11.03,19.69,,,,,0.21089367994399968
2018-08-24,1.312,1.312,,暂停申购,暂停赎回,,0.004594180704440953,,0.0,0.004554180704440953,0,0,0,0,1.930999994277954,-0.020080781840627004,,2.3682819991111757,,,0,0.0,-3.671071953010299,0.0,0.0,11.03,19.69,,,,,0.2100686149651203
2018-08-31,1.309,1.309,,暂停申购,暂停赎回,,-0.0022865853658537993,,0.0,-0.0023265853658537995,0,0,0,0,1.932999968528748,-0.003322304815216892,,2.362435999393463,,,0,0.0,-3.8913362701909247,0.0,0.0,11.03,19.69,,,,,0.2123290962802126
2018-09-07,1.306,1.306,,暂停申购,暂停赎回,,-0.0022918258212375475,,0.0,-0.0023318258212375476,0,0,0,0,1.8890000581741333,0.020470673439486275,,2.3545939993858336,,,0,0.0,-4.111600587371534,0.0,0.0,11.03,19.69,,,,,0.21267425352765668
2018-09-14,1.295,1.295,,暂停申购,暂停赎回,,-0.008422664624808673,,0.0,-0.008462664624808673,0,0,0,0,1.846500039100647,0.014076021327888433,,2.344767999172211,,,0,0.0,-4.919236417033804,0.0,0.0,11.03,19.69,,,,,0.21354336821714015
2018-09-21,1.31,1.31,,暂停申购,暂停赎回,,0.011583011583011782,,0.0,0.011543011583011782,0,0,0,0,1.93149995803833,-0.03444997901420632,,2.335371998310089,,,0,0.0,-3.817914831130695,0.0,0.0,11.03,19.69,,,,,0.2166559277942177
2018-09-28,1.318,1.318,,暂停申购,暂停赎回,,0.006106870229007688,,0.0,0.006066870229007688,0,0,0,0,1.9359999895095823,0.0037770583889791265,,2.328261998653412,,,0,0.0,-3.2305433186490493,0.0,0.0,11.03,19.69,,,,,0.21678244866545454
2018-10-12,1.296,1.296,,暂停申购,暂停赎回,,-0.01669195751138086,,0.0,-0.01673195751138086,0,0,0,0,1.746500015258789,0.08119026112375272,,2.317091999053955,,,0,0.0,-4.845814977973574,0.0,0.0,11.03,19.69,,,,,0.22945558216838413
2018-10-19,1.292,1.292,,暂停申购,暂停赎回,,-0.0030864197530864335,,0.0,-0.0031264197530864336,0,0,0,0,1.7239999771118164,0.009796510650804002,,2.303035999774933,,,0,0.0,-5.139500734214397,0.0,0.0,11.03,19.69,,,,,0.23146849878001166
2018-10-26,1.289,1.289,,暂停申购,暂停赎回,,-0.0023219814241487446,,0.0,-0.0023619814241487447,0,0,0,0,1.7415000200271606,-0.012472818516769624,,2.289253999233246,,,0,0.0,-5.359765051395022,0.0,0.0,11.03,19.69,,,,,0.23840106483525517
