净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,annual_return,CAGR,purchase_comments,purchase_days,purchase_days_2,redeem_comments,redeem_days,redeem_days_2,net_return,industry_peers,positive_comp,negative_comp,benchmark_name,benchmark_name_2,index_peers,comp_1,excess_return,rolling_mean,comp_mean,rolling_SR,excess_SR,drawdown_duration,drawdown_amount,underwater,alpha,beta,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,excess_vol,comp_vol
2017-11-01,1.013,1.013,-0.20%,开放申购,开放赎回,,-0.0019704433497537144,,0.0,0,0,0,0,0,0,-0.0020264433497537144,0,0,0,0,0,0,6.008430004119873,0.0004950138867586551,,5.803298555374146,,,0,0.0,-0.49115913555993274,0.0,0.0,157.56,62.79,,,,,0.14289362194191127
2017-11-02,1.011,1.011,-0.20%,开放申购,开放赎回,,-0.001974333662388972,,0.0,0,0,0,0,0,0,-0.002030333662388972,0,0,0,0,0,0,5.949069976806641,0.00790512357894202,,5.803232234954834,,,0,0.0,-0.6876227897839015,0.0,0.0,157.56,62.79,,,,,0.14317512590986578
2017-11-03,1.009,1.009,-0.20%,开放申购,开放赎回,,-0.001978239366963397,,0.0,0,0,0,0,0,0,-0.002034239366963397,0,0,0,0,0,0,5.896679878234863,0.006828195718861507,,5.803001754760742,,,0,0.0,-0.8840864440078703,0.0,0.0,157.56,62.79,,,,,0.14343489872317117
2017-11-06,1.022,1.022,1.29%,开放申购,开放赎回,,0.01288404360753237,,0.0,0,0,0,0,0,0,0.012828043607532369,0,0,0,0,0,0,5.978750228881836,-0.0010340174610192765,,5.803281156539917,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14390179752204754
2017-11-07,1.028,1.028,0.59%,开放申购,开放赎回,,0.005870841487279899,,0.0,0,0,0,0,0,0,0.005814841487279899,0,0,0,0,0,0,6.013669967651367,3.019964195871694e-05,,5.803784036636353,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14396991199843415
2017-11-08,1.029,1.029,0.10%,开放申购,开放赎回,,0.0009727626459143934,,0.0,0,0,0,0,0,0,0.0009167626459143935,0,0,0,0,0,0,6.025020122528076,-0.000914629734738881,,5.804084356307984,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14360190704387843
2017-11-09,1.03,1.03,0.10%,开放申购,开放赎回,,0.0009718172983479434,,0.0,0,0,0,0,0,0,0.0009158172983479434,0,0,0,0,0,0,6.074790000915527,-0.007288715841011539,,5.804821235656738,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14347601850124717
2017-11-10,1.044,1.044,1.36%,开放申购,开放赎回,,0.013592233009708687,,0.0,0,0,0,0,0,0,0.013536233009708687,0,0,0,0,0,0,6.093989849090576,0.01043165492023479,,5.805519674301148,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14342921500562814
2017-11-13,1.046,1.046,0.19%,开放申购,开放赎回,,0.0019157088122605526,,0.0,0,0,0,0,0,0,0.0018597088122605525,0,0,0,0,0,0,6.121059894561768,-0.002526380219973534,,5.806399713516235,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14345560806159854
2017-11-14,1.038,1.038,-0.76%,开放申购,开放赎回,,-0.007648183556405397,,0.0,0,0,0,0,0,0,-0.0077041835564053964,0,0,0,0,0,0,6.0765299797058105,-0.00037331357914549557,,5.80708419418335,,,0,0.0,-0.764818355640536,0.0,0.0,157.56,62.79,,,,,0.14364839386170383
2017-11-15,1.033,1.033,-0.48%,开放申购,开放赎回,,-0.004816955684007862,,0.0,0,0,0,0,0,0,-0.004872955684007862,0,0,0,0,0,0,6.002319812774658,0.007395633931940204,,5.807314674377442,,,0,0.0,-1.2428298279158816,0.0,0.0,157.56,62.79,,,,,0.14402995700994856
2017-11-16,1.043,1.043,0.97%,开放申购,开放赎回,,0.009680542110358292,,0.0,0,0,0,0,0,0,0.009624542110358292,0,0,0,0,0,0,6.018040180206299,0.0070614934888264536,,5.807828035354614,,,0,0.0,-0.2868068833652116,0.0,0.0,157.56,62.79,,,,,0.14374664644839114
2017-11-17,1.035,1.035,-0.77%,开放申购,开放赎回,,-0.007670182166826467,,0.0,0,0,0,0,0,0,-0.0077261821668264665,0,0,0,0,0,0,5.858270168304443,0.018878329826720663,,5.807353115081787,,,0,0.0,-1.0516252390057477,0.0,0.0,157.56,62.79,,,,,0.1454437636084047
2017-11-20,1.043,1.043,0.77%,开放申购,开放赎回,,0.007729468599033895,,0.0,0,0,0,0,0,0,0.0076734685990338955,0,0,0,0,0,0,5.902790069580078,0.00012997250264268345,,5.80686767578125,,,0,0.0,-0.2868068833652116,0.0,0.0,157.56,62.79,,,,,0.14542823568721255
2017-11-21,1.05,1.05,0.67%,开放申购,开放赎回,,0.006711409395973256,,0.0,0,0,0,0,0,0,0.006655409395973256,0,0,0,0,0,0,5.927239894866943,0.0025693299727413965,,5.806431156158447,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14547375695845716
2017-11-22,1.042,1.042,-0.76%,开放申购,开放赎回,,-0.007619047619047636,,0.0,0,0,0,0,0,0,-0.007675047619047636,0,0,0,0,0,0,5.901919841766357,-0.0033472358567949723,,5.8058060359954835,,,0,0.0,-0.7619047619047625,0.0,0.0,157.56,62.79,,,,,0.1454890720004111
2017-11-23,1.013,1.013,-2.78%,开放申购,开放赎回,,-0.027831094049904137,,0.0,0,0,0,0,0,0,-0.027887094049904138,0,0,0,0,0,0,5.755239963531494,-0.0029781847987740973,,5.8045697555541995,,,0,0.0,-3.5238095238095375,0.0,0.0,157.56,62.79,,,,,0.14758144566721967
2017-11-24,1.009,1.009,-0.39%,开放申购,开放赎回,,-0.003948667324777944,,0.0,0,0,0,0,0,0,-0.004004667324777943,0,0,0,0,0,0,5.766590118408203,-0.005920810093564377,,5.803375396728516,,,0,0.0,-3.9047619047619184,0.0,0.0,157.56,62.79,,,,,0.147596619430552
2017-11-27,0.999,0.999,-0.99%,开放申购,开放赎回,,-0.009910802775024652,,0.0,0,0,0,0,0,0,-0.009966802775024652,0,0,0,0,0,0,5.689770221710205,0.0034107434282978355,,5.801985517501831,,,0,0.0,-4.857142857142861,0.0,0.0,157.56,62.79,,,,,0.1481167026442697
2017-11-28,1.005,1.005,0.60%,开放申购,开放赎回,,0.006006006006005871,,0.0,0,0,0,0,0,0,0.005950006006005871,0,0,0,0,0,0,5.779689788818359,-0.009797719558350293,,5.800958797454834,,,0,0.0,-4.2857142857143,0.0,0.0,157.56,62.79,,,,,0.14897805579546253
2017-11-29,1.003,1.003,-0.20%,开放申购,开放赎回,,-0.0019900497512437276,,0.0,0,0,0,0,0,0,-0.0020460497512437277,0,0,0,0,0,0,5.798029899597168,-0.005163249602607722,,5.799788917541504,,,0,0.0,-4.4761904761904905,0.0,0.0,157.56,62.79,,,,,0.1487353192064222
2017-11-30,0.995,0.995,-0.80%,开放申购,开放赎回,,-0.007976071784645988,,0.0,0,0,0,0,0,0,-0.008032071784645989,0,0,0,0,0,0,5.758739948272705,-0.0011996404786962511,,5.798612037658692,,,0,0.0,-5.238095238095243,0.0,0.0,157.56,62.79,,,,,0.1487614425370615
2017-12-01,0.999,0.999,0.40%,开放申购,开放赎回,,0.004020100502512669,,0.0,0,0,0,0,0,0,0.003964100502512669,0,0,0,0,0,0,5.798029899597168,-0.00280256412158586,,5.797637718200684,,,0,0.0,-4.8571428571428505,0.0,0.0,157.56,62.79,,,,,0.14891465700009004
2017-12-04,1.004,1.004,0.50%,开放申购,开放赎回,,0.005005005005005003,,0.0,0,0,0,0,0,0,0.004949005005005004,0,0,0,0,0,0,5.76485013961792,0.010727597084351337,,5.796411958694458,,,0,0.0,-4.380952380952385,0.0,0.0,157.56,62.79,,,,,0.14893355177663678
2017-12-05,1.006,1.006,0.20%,开放申购,开放赎回,,0.0019920318725099584,,0.0,0,0,0,0,0,0,0.0019360318725099583,0,0,0,0,0,0,5.639130115509033,0.023800061754310042,,5.794616958618164,,,0,0.0,-4.190476190476193,0.0,0.0,157.56,62.79,,,,,0.15046849778131505
2017-12-06,1.005,1.005,-0.10%,开放申购,开放赎回,,-0.0009940357852883386,,0.0,0,0,0,0,0,0,-0.0010500357852883386,0,0,0,0,0,0,5.664450168609619,-0.005484099426655509,,5.793062919616699,,,0,0.0,-4.2857142857143,0.0,0.0,157.56,62.79,,,,,0.15044239266234954
2017-12-07,0.995,0.995,-1.00%,开放申购,开放赎回,,-0.00995024875621886,,0.0,0,0,0,0,0,0,-0.01000624875621886,0,0,0,0,0,0,5.63040018081665,-0.003939076130557551,,5.791519359588623,,,0,0.0,-5.238095238095253,0.0,0.0,157.56,62.79,,,,,0.15044056968033756
2017-12-08,1.005,1.005,1.01%,开放申购,开放赎回,,0.010050251256281229,,0.0,0,0,0,0,0,0,0.009994251256281228,0,0,0,0,0,0,5.692379951477051,-0.0009578065495514654,,5.79008403968811,,,0,0.0,-4.285714285714321,0.0,0.0,157.56,62.79,,,,,0.15073948709028254
2017-12-11,1.026,1.026,2.09%,开放申购,开放赎回,,0.020895522388059806,,0.0,0,0,0,0,0,0,0.020839522388059806,0,0,0,0,0,0,5.776199817657471,0.006170597682590984,,5.7893681182861325,,,0,0.0,-2.285714285714309,0.0,0.0,157.56,62.79,,,,,0.15065091866514946
2017-12-12,1.018,1.018,-0.78%,开放申购,开放赎回,,-0.007797270955165692,,0.0,0,0,0,0,0,0,-0.007853270955165692,0,0,0,0,0,0,5.72642993927002,0.000819099661949596,,5.788610277175903,,,0,0.0,-3.0476190476190714,0.0,0.0,157.56,62.79,,,,,0.15075214477197263
2017-12-13,1.031,1.031,1.28%,开放申购,开放赎回,,0.012770137524557912,,0.0,0,0,0,0,0,0,0.012714137524557911,0,0,0,0,0,0,5.776199817657471,0.004078879809843894,,5.788020076751709,,,0,0.0,-1.8095238095238428,0.0,0.0,157.56,62.79,,,,,0.1510010346033213
2017-12-14,1.031,1.031,0.00%,开放申购,开放赎回,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,5.789289951324463,-0.0022662189813753564,,5.787199396133423,,,0,0.0,-1.8095238095238428,0.0,0.0,157.56,62.79,,,,,0.1505389092322776
2017-12-15,1.024,1.024,-0.68%,开放申购,开放赎回,,-0.006789524733268548,,0.0,0,0,0,0,0,0,-0.006845524733268548,0,0,0,0,0,0,5.743020057678223,0.0012028014475361504,,5.786312356948852,,,0,0.0,-2.4761904761904994,0.0,0.0,157.56,62.79,,,,,0.15066808817003322
2017-12-18,1.027,1.027,0.29%,开放申购,开放赎回,,0.0029296875,,0.0,0,0,0,0,0,0,0.0028736875,0,0,0,0,0,0,5.69936990737915,0.010530244325622329,,5.785313556671142,,,0,0.0,-2.190476190476224,0.0,0.0,157.56,62.79,,,,,0.15083352304862432
2017-12-19,1.039,1.039,1.17%,开放申购,开放赎回,,0.011684518013632017,,0.0,0,0,0,0,0,0,0.011628518013632017,0,0,0,0,0,0,5.743899822235107,0.003871388566058842,,5.785453275680542,,,0,0.0,-1.04761904761908,0.0,0.0,157.56,62.79,,,,,0.14553176634493575
2017-12-20,1.046,1.046,0.67%,开放申购,开放赎回,,0.00673724735322434,,0.0,0,0,0,0,0,0,0.006681247353224341,0,0,0,0,0,0,5.700240135192871,0.01433830036484307,,5.785351995468139,,,0,0.0,-0.3809523809524024,0.0,0.0,157.56,62.79,,,,,0.14570514557544986
2017-12-21,1.052,1.052,0.57%,开放申购,开放赎回,,0.005736137667303964,,0.0,0,0,0,0,0,0,0.005680137667303965,0,0,0,0,0,0,5.732550144195557,6.795383006430455e-05,,5.7855196361541745,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14568376458230606
2017-12-22,1.046,1.046,-0.57%,开放申购,开放赎回,,-0.005703422053231932,,0.0,0,0,0,0,0,0,-0.005759422053231932,0,0,0,0,0,0,5.732550144195557,-0.005703422053231932,,5.785544116973877,,,0,0.0,-0.5703422053231946,0.0,0.0,157.56,62.79,,,,,0.14554996844543033
2017-12-25,1.043,1.043,-0.29%,开放申购,开放赎回,,-0.002868068833652093,,0.0,0,0,0,0,0,0,-0.0029240688336520933,0,0,0,0,0,0,5.680160045623779,0.006270987477058898,,5.785212356567383,,,0,0.0,-0.8555133079848023,0.0,0.0,157.56,62.79,,,,,0.14569819710874515
2017-12-26,1.043,1.043,0.00%,开放申购,开放赎回,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,5.717700004577637,-0.006608961482129416,,5.785013277053833,,,0,0.0,-0.8555133079848023,0.0,0.0,157.56,62.79,,,,,0.1458467903594241
2017-12-27,1.036,1.036,-0.67%,开放申购,开放赎回,,-0.006711409395973034,,0.0,0,0,0,0,0,0,-0.006767409395973033,0,0,0,0,0,0,5.665319919586182,0.0024496317481091934,,5.784702476501465,,,0,0.0,-1.5209125475285186,0.0,0.0,157.56,62.79,,,,,0.14607355995237853
2017-12-28,1.045,1.045,0.87%,开放申购,开放赎回,,0.008687258687258614,,0.0,0,0,0,0,0,0,0.008631258687258614,0,0,0,0,0,0,5.695000171661377,0.003448322052350461,,5.784321796417236,,,0,0.0,-0.6653992395437375,0.0,0.0,157.56,62.79,,,,,0.145935811250307
2017-12-29,1.05,1.05,0.48%,开放申购,开放赎回,,0.004784688995215447,,0.0,0,0,0,0,0,0,0.004728688995215447,0,0,0,0,0,0,5.752630233764648,-0.005334724589711515,,5.784210077285767,,,0,0.0,-0.19011406844106482,0.0,0.0,157.56,62.79,,,,,0.14627820220808904
2017-12-31,1.05,1.05,,开放申购,开放赎回,,0.0,,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,,0.0,,,,,0,0.0,-0.19011406844106482,,,157.56,62.79,,,,,
2018-01-02,1.055,1.055,0.48%,开放申购,开放赎回,,0.004761904761904745,,0.0,0,0,0,0,0,0,0.004705904761904745,0,0,0,0,0,0,5.829460144042969,-0.0085937094799724,,5.784569797515869,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14670779390826902
2018-01-03,1.06,1.06,0.47%,开放申购,开放赎回,,0.004739336492891155,,0.0,0,0,0,0,0,0,0.004683336492891156,0,0,0,0,0,0,5.867000102996826,-0.0017003608420702587,,5.785069198608398,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14684412089538865
2018-01-04,1.066,1.066,0.57%,开放申购,开放赎回,,0.005660377358490676,,0.0,0,0,0,0,0,0,0.005604377358490676,0,0,0,0,0,0,5.889699935913086,0.0017913075582933757,,5.785617477416992,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.1468820416491374
2018-01-05,1.064,1.064,-0.19%,开放申购,开放赎回,,-0.0018761726078799779,,0.0,0,0,0,0,0,0,-0.001932172607879978,0,0,0,0,0,0,5.900169849395752,-0.0036538376157055907,,5.786312437057495,,,0,0.0,-0.18761726078799268,0.0,0.0,157.56,62.79,,,,,0.1468154385312913
2018-01-08,1.065,1.065,0.09%,开放申购,开放赎回,,0.0009398496240600185,,0.0,0,0,0,0,0,0,0.0008838496240600185,0,0,0,0,0,0,5.927239894866943,-0.003648161596322641,,5.787129636764527,,,0,0.0,-0.09380863039400676,0.0,0.0,157.56,62.79,,,,,0.14687997922733725
2018-01-09,1.072,1.072,0.66%,开放申购,开放赎回,,0.0065727699530517825,,0.0,0,0,0,0,0,0,0.006516769953051783,0,0,0,0,0,0,5.921999931335449,0.0074568177770705235,,5.787932836532593,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14688305716581104
2018-01-10,1.074,1.074,0.19%,开放申购,开放赎回,,0.001865671641791078,,0.0,0,0,0,0,0,0,0.0018096716417910779,0,0,0,0,0,0,5.892320156097412,0.006877454077145462,,5.788418277740479,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.1467246857399878
2018-01-11,1.071,1.071,-0.28%,开放申购,开放赎回,,-0.0027932960893856107,,0.0,0,0,0,0,0,0,-0.0028492960893856108,0,0,0,0,0,0,5.906290054321289,-0.005164161530127331,,5.788676717758179,,,0,0.0,-0.2793296089385581,0.0,0.0,157.56,62.79,,,,,0.14623650534922528
2018-01-12,1.08,1.08,0.84%,开放申购,开放赎回,,0.008403361344538007,,0.0,0,0,0,0,0,0,0.008347361344538007,0,0,0,0,0,0,5.876599788665772,0.013430250539353983,,5.788826877593994,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14632497416807805
2018-01-15,1.077,1.077,-0.28%,开放申购,开放赎回,,-0.002777777777777879,,0.0,0,0,0,0,0,0,-0.002833777777777879,0,0,0,0,0,0,5.750879764556885,0.018615549763662753,,5.788582437515259,,,0,0.0,-0.27777777777778834,0.0,0.0,157.56,62.79,,,,,0.14781781696909227
2018-01-16,1.081,1.081,0.37%,开放申购,开放赎回,,0.003714020427112441,,0.0,0,0,0,0,0,0,0.003658020427112441,0,0,0,0,0,0,5.781439781188965,-0.0015999520228811015,,5.788282115936279,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14771426508436405
2018-01-17,1.071,1.071,-0.93%,开放申购,开放赎回,,-0.009250693802035137,,0.0,0,0,0,0,0,0,-0.009306693802035138,0,0,0,0,0,0,5.748260021209717,-0.0035116804705800364,,5.787936395645142,,,0,0.0,-0.9250693802035163,0.0,0.0,157.56,62.79,,,,,0.14777880184730902
2018-01-18,1.077,1.077,0.56%,开放申购,开放赎回,,0.0056022408963585235,,0.0,0,0,0,0,0,0,0.005546240896358524,0,0,0,0,0,0,5.770090103149414,0.0018045557082930763,,5.787863075256348,,,0,0.0,-0.37002775208140654,0.0,0.0,157.56,62.79,,,,,0.14761348114297732
2018-01-19,1.071,1.071,-0.56%,开放申购,开放赎回,,-0.005571030640668551,,0.0,0,0,0,0,0,0,-0.00562703064066855,0,0,0,0,0,0,5.753499984741211,-0.0026958383799535746,,5.788006275177002,,,0,0.0,-0.9250693802035163,0.0,0.0,157.56,62.79,,,,,0.14713001791842995
2018-01-22,1.092,1.092,1.96%,开放申购,开放赎回,,0.019607843137255054,,0.0,0,0,0,0,0,0,0.019551843137255054,0,0,0,0,0,0,5.826839923858643,0.006860830134398421,,5.788694274902344,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.14725322151655026
2018-01-23,1.102,1.102,0.92%,开放申购,开放赎回,,0.009157509157509125,,0.0,0,0,0,0,0,0,0.009101509157509124,0,0,0,0,0,0,5.834690093994141,0.007810266014042222,,5.790056234359741,,,0,0.0,-0.0,0.0,0.0,157.56,62.79,,,,,0.1444361435349747
2018-01-24,1.101,1.101,-0.09%,开放申购,开放赎回,,-0.0009074410163339985,,0.0,0,0,0,0,0,0,-0.0009634410163339985,0,0,0,0,0,0,5.879220008850098,-0.00853936561534463,,5.791404233932495,,,0,0.0,-0.09074410163340399,0.0,0.0,157.56,62.79,,,,,0.14437522873943437
2018-01-25,1.092,1.092,-0.82%,开放申购,开放赎回,,-0.008174386920980825,,0.0,0,0,0,0,0,0,-0.008230386920980826,0,0,0,0,0,0,5.870490074157715,-0.006689507178558984,,5.792703353881836,,,0,0.0,-0.9074410163339393,0.0,0.0,157.56,62.79,,,,,0.14438553927713674
2018-01-26,1.089,1.089,-0.27%,开放申购,开放赎回,,-0.0027472527472528485,,0.0,0,0,0,0,0,0,-0.0028032527472528486,0,0,0,0,0,0,5.875730037689209,-0.0036398466304382593,,5.794100273132324,,,0,0.0,-1.179673321234131,0.0,0.0,157.56,62.79,,,,,0.1443381600752688
2018-01-29,1.066,1.066,-2.11%,开放申购,开放赎回,,-0.02112029384756653,,0.0,0,0,0,0,0,0,-0.02117629384756653,0,0,0,0,0,0,5.799769878387451,-0.00819251145890676,,5.794910472869873,,,0,0.0,-3.266787658802181,0.0,0.0,157.56,62.79,,,,,0.144392007807417
2018-01-30,1.058,1.058,-0.75%,开放申购,开放赎回,,-0.007504690431519689,,0.0,0,0,0,0,0,0,-0.007560690431519689,0,0,0,0,0,0,5.798900127410889,-0.00735472741664156,,5.795500673294067,,,0,0.0,-3.9927404718693325,0.0,0.0,157.56,62.79,,,,,0.14407779770580015
2018-01-31,1.063,1.063,0.47%,开放申购,开放赎回,,0.004725897920604849,,0.0,0,0,0,0,0,0,0.004669897920604849,0,0,0,0,0,0,5.67579984664917,0.025954109832693972,,5.795696271896363,,,0,0.0,-3.539019963702373,0.0,0.0,157.56,62.79,,,,,0.14558786448516758
2018-02-01,1.056,1.056,-0.66%,开放申购,开放赎回,,-0.0065851364063969076,,0.0,0,0,0,0,0,0,-0.006641136406396907,0,0,0,0,0,0,5.505549907684326,0.02341062517165704,,5.795123552322388,,,0,0.0,-4.174228675136121,0.0,0.0,157.56,62.79,,,,,0.14860922944625993
2018-02-02,1.06,1.06,0.38%,开放申购,开放赎回,,0.0037878787878788955,,0.0,0,0,0,0,0,0,0.0037318787878788955,0,0,0,0,0,0,5.502930164337158,0.004263715605471119,,5.794386672973633,,,0,0.0,-3.8112522686025447,0.0,0.0,157.56,62.79,,,,,0.14845004427648134
2018-02-05,1.049,1.049,-1.04%,开放申购,开放赎回,,-0.010377358490566202,,0.0,0,0,0,0,0,0,-0.010433358490566202,0,0,0,0,0,0,5.493330001831055,-0.008632803822524182,,5.793684753417969,,,0,0.0,-4.809437386569888,0.0,0.0,157.56,62.79,,,,,0.14842601410907413
2018-02-06,1.029,1.029,-1.91%,开放申购,开放赎回,,-0.019065776930409895,,0.0,0,0,0,0,0,0,-0.019121776930409895,0,0,0,0,0,0,5.244500160217285,0.02623094500889267,,5.791791954040527,,,0,0.0,-6.624319419237766,0.0,0.0,157.56,62.79,,,,,0.15490356130971833
2018-02-07,1.003,1.003,-2.53%,开放申购,开放赎回,,-0.02526724975704575,,0.0,0,0,0,0,0,0,-0.02532324975704575,0,0,0,0,0,0,5.250609874725342,-0.02643222531647138,,5.789958513259887,,,0,0.0,-8.983666061706009,0.0,0.0,157.56,62.79,,,,,0.15490549918666938
