净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,return,annual_return,CAGR,purchase_comments,purchase_days,purchase_days_2,redeem_comments,redeem_days,redeem_days_2,net_return,industry_peers,positive_comp,negative_comp,benchmark_name,benchmark_name_2,index_peers,comp_1,excess_return,rolling_mean,comp_mean,rolling_SR,excess_SR,drawdown_duration,drawdown_amount,underwater,alpha,beta,Upside_Capture_mean,Downside_Capture_mean,Upside_Capture,Downside_Capture,vol,excess_vol,comp_vol
2017-01-03,2.105,2.105,0.67%,开放申购,开放赎回,,0.006695361071257677,-0.06068719321731264,0.0,0,0,0,0,0,0,0.006639361071257678,0,0,0,0,0,0,1.9915000200271609,-0.00473177877334896,-0.00013544682971006682,1.980514003276825,-0.009000829929297724,0.06710621662645043,0,0.0,-14.604462474644706,-0.0005264630914821042,0.958512215516898,77.06,87.43,70.56,85.1,0.23841118351912313,0.10942392653313059,0.25381830103455955
2017-01-04,2.124,2.124,0.90%,开放申购,开放赎回,,0.009026128266033329,-0.03410641200545539,0.0,0,0,0,0,0,0,0.008970128266033328,0,0,0,0,0,0,2.0174999237060547,-0.004029309051280405,-2.4375783848074928e-05,1.9790240025520325,-0.001623650129988338,0.0626367813166964,0,0.0,-13.83367139959399,-0.00047062396437385723,0.9611840089557142,77.06,87.43,69.06,85.1,0.23785181709958203,0.10946905133520515,0.2541400568018856
2017-01-05,2.126,2.126,0.09%,开放申购,开放赎回,,0.0009416195856872811,-0.040180586907447524,0.0,0,0,0,0,0,0,0.0008856195856872812,0,0,0,0,0,0,2.010499954223633,0.004411245234823946,-4.971344374998266e-05,1.9777200026512145,-0.003312914408088729,0.0664040855964277,0,0.0,-13.752535496957085,-0.0004354939595250956,0.9606675124591149,77.06,87.43,68.79,84.82,0.23774093593036727,0.10951049140566659,0.25321035252908775
2017-01-06,2.125,2.125,-0.05%,开放申购,开放赎回,,-0.0004703668861711918,-0.058484714222416856,0.0,0,0,0,0,0,0,-0.0005263668861711918,0,0,0,0,0,0,1.995499968528748,0.00699045680764343,-0.00012744141242333607,1.9762680025100707,-0.008520219320679196,0.06013464652923303,0,0.0,-13.793103448275538,-0.0004628259844679831,0.9602257594936077,77.06,87.43,68.9,84.67,0.23697369320570916,0.10808857317068772,0.2531111398821383
2017-01-09,2.134,2.134,0.42%,开放申购,开放赎回,,0.004235294117647115,-0.03438914027149076,0.0,0,0,0,0,0,0,0.004179294117647115,0,0,0,0,0,0,2.003000020980835,0.0004768112460002971,-2.7203824787483733e-05,1.974848002433777,-0.0018254710571106241,0.06483125515633889,0,0.0,-13.4279918864094,-0.00041621234756486817,0.9663944311840755,77.06,87.43,68.9,85.42,0.23609965504101935,0.10781437176095829,0.25314742231709386
2017-01-10,2.123,2.123,-0.52%,开放申购,开放赎回,,-0.005154639175257603,0.032085561497328774,0.0,0,0,0,0,0,0,-0.005210639175257602,0,0,0,0,0,0,2.002500057220459,-0.004905031708887675,0.00022910069543456268,1.9735540027618408,0.01608117277541773,0.05652665638191372,0,0.0,-13.874239350912429,-0.0004438032342351448,0.9690114111981329,77.06,87.43,69.01,84.77,0.22570907690706865,0.10756585125630524,0.2528083086434101
2017-01-11,2.101,2.101,-1.04%,开放申购,开放赎回,,-0.010362694300518283,0.04423459244533001,0.0,0,0,0,0,0,0,-0.010418694300518283,0,0,0,0,0,0,1.9895000457763672,-0.003870803627548103,0.0002751559950433791,1.9729400033950806,0.01938606706009608,0.06840164315451293,0,0.0,-14.766734279918522,-0.000374561171716471,0.9532016759610166,77.06,87.43,69.01,83.81,0.2248690079782975,0.10535739491464724,0.24038867074270218
2017-01-12,2.087,2.087,-0.67%,开放申购,开放赎回,,-0.006663493574488255,0.01310679611650789,0.0,0,0,0,0,0,0,-0.006719493574488255,0,0,0,0,0,0,1.9789999723434448,-0.0013857488188580014,0.00015307458535775175,1.9722860035896301,0.010840048929349849,0.06317840313997239,0,0.0,-15.334685598376932,-0.00044610400025442973,0.9616416493623772,77.06,87.43,69.01,82.95,0.22372379846352908,0.10513389700954073,0.24044270158223663
2017-01-13,2.056,2.056,-1.49%,开放申购,开放赎回,,-0.014853857211308163,0.07983193277310985,0.0,0,0,0,0,0,0,-0.014909857211308164,0,0,0,0,0,0,1.9605000019073489,-0.005505716385318604,0.0003965717778717428,1.9714180035591125,0.02978980289124115,0.06015416704460315,0,0.0,-16.592292089249145,-0.00041545350693116006,0.9643547789447406,77.06,87.43,67.95,83.15,0.21090870727515154,0.10529556820386013,0.24004058946331383
2017-01-16,2.016,2.016,-1.95%,开放申购,开放赎回,,-0.01945525291828798,0.05771248688352748,0.0,0,0,0,0,0,0,-0.01951125291828798,0,0,0,0,0,0,1.9075000286102293,0.007578653353355169,0.000314549085526322,1.970992003917694,0.023524558772362036,0.07391048818592987,0,0.0,-18.215010141987502,-0.00038534387205731824,0.959677489758757,77.06,87.43,67.95,81.74,0.21183966233674997,0.1044929641832277,0.22959246307421335
2017-01-17,2.025,2.025,0.45%,开放申购,开放赎回,,0.004464285714285587,0.12188365650969635,0.0,0,0,0,0,0,0,0.004408285714285588,0,0,0,0,0,0,1.9359999895095823,-0.01047671584371579,0.0005443684529375044,1.9705560035705567,0.042069553766198704,0.06539796797889415,0,0.0,-17.849898580121383,-0.00047773668683593734,0.9629636491441534,77.06,87.43,69.35,81.98,0.2050054368084165,0.10503527945795979,0.22956230593667126
2017-01-18,2.024,2.024,-0.05%,开放申购,开放赎回,,-0.0004938271604937317,0.115151515151517,0.0,0,0,0,0,0,0,-0.0005498271604937316,0,0,0,0,0,0,1.9390000104904173,-0.0020434247829579366,0.000520232479475585,1.970590003490448,0.04021583500373415,0.07123219312796499,0,0.0,-17.890466531439834,-0.0004125027098501789,0.9582687221328587,77.06,87.43,68.38,80.63,0.20494659511828087,0.10443261019412589,0.22260625479921686
2017-01-19,2.013,2.013,-0.54%,开放申购,开放赎回,,-0.005434782608695676,0.14310051107325328,0.0,0,0,0,0,0,0,-0.005490782608695676,0,0,0,0,0,0,1.930999994277954,-0.001308936208911593,0.0006175016135036122,1.9704640035629273,0.04824715544913551,0.07911589791068335,0,0.0,-18.336713995942883,-0.00044886541210634927,0.956808678269317,77.06,87.43,69.18,80.63,0.20277140878688,0.10354421305508632,0.2220313293351958
2017-01-20,2.031,2.031,0.89%,开放申购,开放赎回,,0.008941877794336861,0.11962513781698103,0.0,0,0,0,0,0,0,0.00888587779433686,0,0,0,0,0,0,1.9589999914169312,-0.00555837970019879,0.0005328829804447297,1.9705800037384034,0.0420491880223662,0.075082215041375,0,0.0,-17.60649087221062,-0.0004979102519958672,0.9657469880316367,77.06,87.43,69.18,79.47,0.2007772820844727,0.10372177501705698,0.22187305757215098
2017-01-23,2.05,2.05,0.94%,开放申购,开放赎回,,0.009354997538158383,0.16543490619670442,0.0,0,0,0,0,0,0,0.009298997538158382,0,0,0,0,0,0,1.965999960899353,0.0057817614416340035,0.0006915819121629644,1.9704980034828186,0.05518024454409146,0.07246842677406375,0,0.0,-16.835699797159926,-0.000475631089032475,0.9665587324736277,77.06,87.43,68.25,79.47,0.19856392110203522,0.10337571741968966,0.21996715585397042
2017-01-24,2.044,2.044,-0.29%,开放申购,开放赎回,,-0.0029268292682925745,0.1444568868980982,0.0,0,0,0,0,0,0,-0.0029828292682925746,0,0,0,0,0,0,1.9594999551773071,0.0003793792013517816,0.0006184760732023582,1.9707140030860901,0.04947535100635664,0.07056112743821079,0,0.0,-17.079107505070663,-0.0004447391957406022,0.9567748590388516,77.06,87.43,68.96,78.94,0.1980497752846306,0.10332981961498387,0.21614209549768731
2017-01-25,2.043,2.043,-0.05%,开放申购,开放赎回,,-0.0004892367906066397,0.10075431034482984,0.0,0,0,0,0,0,0,-0.0005452367906066397,0,0,0,0,0,0,1.968999981880188,-0.00533742608389054,0.0004597442100264937,1.9708780031204223,0.03750112625164358,0.060807153658956524,0,0.0,-17.119675456389118,-0.0004357847809989238,0.957697888441432,77.06,87.43,68.39,79.01,0.19422820329245338,0.10295514537690235,0.21587889245934722
2017-01-26,2.056,2.056,0.64%,开放申购,开放赎回,,0.006363191385217792,0.11255411255411518,0.0,0,0,0,0,0,0,0.006307191385217793,0,0,0,0,0,0,1.9835000038146973,-0.0010009640581272183,0.0005024383548777096,1.9708820033073424,0.040977320850226075,0.05337772722932656,0,0.0,-16.592292089249163,-0.0003813465164548951,0.9666570192799546,77.06,87.43,66.19,79.01,0.19425828926409128,0.10234993827941448,0.21415316851258367
2017-02-03,2.052,2.052,-0.19%,开放申购,开放赎回,,-0.0019455252918287869,0.1521617069062331,0.0,0,0,0,0,0,0,-0.002001525291828787,0,0,0,0,0,0,1.9700000286102293,0.004860612937818143,0.0006396778987320397,1.9709580035209655,0.05313299879095788,0.06118841352064197,0,0.0,-16.754563894523,-0.0003287890985021302,0.965452731285484,77.06,87.43,66.2,79.33,0.19073805646935424,0.10214084360840922,0.21366461475182794
2017-02-06,2.062,2.062,0.49%,开放申购,开放赎回,,0.004873294346978474,0.15582959641255778,0.0,0,0,0,0,0,0,0.004817294346978474,0,0,0,0,0,0,1.9730000495910645,0.0033504410793308015,0.0006524332883602675,1.9712700037956237,0.054179936558969556,0.06620497413470082,0,0.0,-16.348884381338426,-0.00037842528697582683,0.9725308318989523,77.06,87.43,66.2,77.7,0.1907822447490857,0.10205752864634635,0.21169820352529942
2017-02-07,2.061,2.061,-0.05%,开放申购,开放赎回,,-0.00048496605237624557,0.1405644714997265,0.0,0,0,0,0,0,0,-0.0005409660523762455,0,0,0,0,0,0,1.965999960899353,0.0030629754153203015,0.0005989239174243055,1.971506003856659,0.04983905557591651,0.06334503485711612,0,0.0,-16.38945233265688,-0.00040988502279630865,0.9720565446113062,77.06,87.43,67.04,77.7,0.1903891467770465,0.10181544589475061,0.21164380579657105
2017-02-08,2.066,2.066,0.24%,开放申购,开放赎回,,0.002426006792819013,0.21101992966002525,0.0,0,0,0,0,0,0,0.002370006792819013,0,0,0,0,0,0,1.9854999780654907,-0.007492618616113944,0.0008322029307604959,1.971782003879547,0.07254248150078041,0.05583542507238213,0,0.0,-16.18661257606459,-0.00039342749903317753,0.9745677681479208,77.06,87.43,66.05,77.6,0.18175115038448023,0.10204258490494979,0.21181303292055503
2017-02-09,2.073,2.073,0.34%,开放申购,开放赎回,,0.0033881897386254245,0.2376119402985093,0.0,0,0,0,0,0,0,0.0033321897386254244,0,0,0,0,0,0,1.996999979019165,-0.0024038027472566004,0.00091844033215345,1.9725660037994386,0.0804969691745978,0.06929094280160314,0,0.0,-15.902636916835377,-0.00033236102935092483,0.9656402323946663,77.06,87.43,65.36,75.73,0.18076392102507538,0.09969459399811387,0.20298674790105306
2017-02-10,2.073,2.073,0.00%,开放申购,开放赎回,,0.0,0.2883778744561867,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,2.000499963760376,-0.0017526213209726471,0.0010760522724519576,1.973340003490448,0.09676712076505876,0.07639392709973704,0,0.0,-15.902636916835377,-0.0004177626878608026,0.97830049332593,77.06,87.43,67.61,75.73,0.17617565100970972,0.09893374223420316,0.20297074188081402
2017-02-13,2.085,2.085,0.58%,开放申购,开放赎回,,0.005788712011577379,0.2552679108970497,0.0,0,0,0,0,0,0,0.00573271201157738,0,0,0,0,0,0,2.0234999656677246,-0.005708414868702549,0.0009699342802248055,1.9744040031433105,0.08860596006349955,0.07285323974896725,0,0.0,-15.415821501013873,-0.0004718124887065594,0.9933797789072814,77.06,87.43,67.44,73.6,0.17342819669042536,0.09912323489080603,0.20132591953996293
2017-02-14,2.084,2.084,-0.05%,开放申购,开放赎回,,-0.00047961630695436686,0.2592145015105769,0.0,0,0,0,0,0,0,-0.0005356163069543668,0,0,0,0,0,0,2.0199999809265137,0.0012500524850369565,0.0009824649420288965,1.9752240028381347,0.08977904538395648,0.06924914858678861,0,0.0,-15.456389452332328,-0.00045106206529001375,0.9932445498410113,77.06,87.43,66.49,73.6,0.17337337916412532,0.0988997771874714,0.19874677878767144
2017-02-15,2.077,2.077,-0.34%,开放申购,开放赎回,,-0.0033589251439539725,0.2188967136150266,0.0,0,0,0,0,0,0,-0.0034149251439539725,0,0,0,0,0,0,2.007499933242798,0.002829217332157574,0.0008506002384319329,1.9760720024108887,0.07879547514897528,0.06801885592286677,0,0.0,-15.740365111561541,-0.0004263794889890833,0.9922538889263594,77.06,87.43,66.49,73.72,0.17102695223839526,0.09883097630702585,0.1985399524085286
2017-02-16,2.086,2.086,0.43%,开放申购,开放赎回,,0.004333172845450095,0.22131147540983864,0.0,0,0,0,0,0,0,0.0042771728454500954,0,0,0,0,0,0,2.02649998664856,-0.0051313621670470155,0.0008585432584522312,1.9768180022239685,0.07951780639571375,0.06330673052357755,0,0.0,-15.375253549695422,-0.0004232102028372032,0.9967182333280078,77.06,87.43,65.53,73.74,0.1710559268630712,0.09897274713188393,0.19724742924944025
2017-02-17,2.073,2.073,-0.62%,开放申购,开放赎回,,-0.0062320230105464836,0.19137931034483024,0.0,0,0,0,0,0,0,-0.006288023010546483,0,0,0,0,0,0,2.0215001106262207,-0.0037647760057201163,0.0007586737144194129,1.9775420026779176,0.07059792483261416,0.055807635569539875,0,0.0,-15.902636916835377,-0.00039488404320683283,0.9974653761768651,77.06,87.43,64.86,73.74,0.17025639641781393,0.09875316668329961,0.19726912742572386
2017-02-20,2.089,2.089,0.77%,开放申购,开放赎回,,0.0077182826821031725,0.20195627157652574,0.0,0,0,0,0,0,0,0.007662282682103173,0,0,0,0,0,0,2.053999900817871,-0.008358783067639708,0.0007941445462972507,1.9783180022239686,0.07384178114296633,0.04286573907607227,0,0.0,-15.25354969574004,-0.0003502120948330531,1.0012540117636746,77.06,87.43,63.74,74.16,0.17038749933318204,0.09843669136395176,0.19762794649452503
2017-02-21,2.091,2.091,0.10%,开放申购,开放赎回,,0.0009573958831978757,0.1982808022922653,0.0,0,0,0,0,0,0,0.0009013958831978758,0,0,0,0,0,0,2.061000108718872,-0.002450689919636595,0.0007818636580233673,1.9792200026512146,0.07271303066143697,0.03549757401967998,0,0.0,-15.172413793103114,-0.000269437414070132,1.0025504590480823,77.06,87.43,63.09,74.65,0.1703566596612659,0.098063540119903,0.19717338758318967
2017-02-22,2.11,2.11,0.91%,开放申购,开放赎回,,0.009086561453849784,0.17287381878821617,0.0,0,0,0,0,0,0,0.009030561453849784,0,0,0,0,0,0,2.067500114440918,0.005932750013205812,0.000694427668881747,1.9801860032081604,0.06554411927265433,0.03838193113831425,0,0.0,-14.401622718052401,-0.00022340304129517854,1.003570051199913,77.06,87.43,62.88,75.22,0.16785474383098042,0.09822326340017536,0.19710682595709617
2017-02-23,2.104,2.104,-0.28%,开放申购,开放赎回,,-0.0028436018957345155,0.15986769570011217,0.0,0,0,0,0,0,0,-0.0028996018957345156,0,0,0,0,0,0,2.062999963760376,-0.0006669874186132629,0.0006497013991531726,1.9809180030822753,0.061373360623078466,0.03875211268486267,0,0.0,-14.645030425963142,-0.00024115301678659704,1.0032114375617,77.06,87.43,62.91,75.22,0.16771589825904992,0.09821633066625848,0.19496252681517628
2017-02-24,2.11,2.11,0.29%,开放申购,开放赎回,,0.002851711026615966,0.1722222222222245,0.0,0,0,0,0,0,0,0.002795711026615966,0,0,0,0,0,0,2.055999994277954,0.006244813113570169,0.0006919792465672438,1.9815500030517579,0.06544377096643163,0.04292252245822633,0,0.0,-14.401622718052383,-0.00024296172705125636,1.0026989501707737,77.06,87.43,62.86,75.37,0.16751939219480988,0.09839783187013493,0.19478421825461378
2017-02-27,2.093,2.093,-0.81%,开放申购,开放赎回,,-0.008056872037914609,0.1557150745444531,0.0,0,0,0,0,0,0,-0.008112872037914609,0,0,0,0,0,0,2.0390000343322754,0.00021159099369594259,0.0006353073139711416,1.982170003414154,0.06003425598070346,0.039357753829400384,0,0.0,-15.091277890466174,-0.00026933186136639205,1.0024173761442314,77.06,87.43,62.86,74.64,0.1676582997582619,0.09823826949246585,0.1948220027765593
2017-02-28,2.093,2.093,0.00%,开放申购,开放赎回,,0.0,0.1368821292775686,0.0,0,0,0,0,0,0,-5.6e-05,0,0,0,0,0,0,2.0450000762939453,-0.0029426394608349504,0.000569045580122439,1.9828120036125183,0.05401880875165469,0.0387440125718245,0,0.0,-15.091277890466174,-0.0002472493894345288,1.0034864469311042,77.06,87.43,62.19,74.96,0.16689463915950964,0.09826424451164442,0.19483864618677105
2017-03-01,2.097,2.097,0.19%,开放申购,开放赎回,,0.00191113234591489,0.1421568627451002,0.0,0,0,0,0,0,0,0.0018551323459148898,0,0,0,0,0,0,2.049499988555908,-0.0002893136658612683,0.0005875537705598735,1.9833320035934447,0.055784894126034115,0.03547590718168477,0,0.0,-14.929006085192336,-0.00024249924329443668,1.0021543451819714,77.06,87.43,61.76,74.96,0.16686733869640735,0.0981570818645776,0.1939917733218128
